Id,f1,f2,y1
56,0.7366967430987273,3.189216412377105,-1
57,1.4042571105199353,4.838204242863496,-1
58,1.6115669808434119,1.1206840510339684,1
59,0.1641608108444036,3.6618176997831737,-1
60,2.5680696977658504,1.1579590890861127,1
61,2.3332421863156596,0.8722361662158142,1
62,3.11513043221213,1.3386508760057019,1
63,1.0892377931617714,4.783610706674489,-1
64,2.035673150707655,2.0881075751933134,1
65,2.586399062015859,0.3628969439611395,1
66,1.0667610023460514,4.150504855735728,-1
67,0.9307340493823877,4.359783030794547,-1
68,1.977744611391144,0.23105839134190564,1
69,1.9919812230881129,0.3616456699220352,1
70,0.9950306067630368,4.248520058633217,-1
71,-0.3986130046725598,3.8091162771688722,-1
72,2.0630415526125936,1.2235466668258341,1
73,1.4802906746986135,4.837013546618641,-1
74,2.451241036015026,0.44527123462801277,1
75,2.252818942051488,-0.1773742288376181,1
76,2.2524086290411023,1.0294205084160302,1
77,-0.16674643068547068,4.417368801473051,-1
78,1.2359079694262904,4.5922199935633286,-1
79,1.2135868712554447,4.419538575598443,-1
80,1.1126776486325836,5.272337055816527,-1
81,-0.11901432950225233,4.4477889184087225,-1
82,0.3876091088275201,4.402897168249572,-1
83,2.2716844617016783,4.411406440256814,-1
84,2.6521237415915615,0.8747095261663294,1
85,0.808890299119927,4.655314163874806,-1
86,1.7532331283602125,1.1016928412442268,1
87,1.4128832419717756,4.921947929857543,-1
88,1.6229499414008426,0.9893048103391677,1
89,1.6541550629702382,4.706426230950374,-1
90,1.1221023858479189,4.051367553066049,-1
91,0.23571935942526168,4.9850224779213415,-1
92,1.7374775702255498,4.362842777713751,-1
93,0.25523613561108893,4.022233785793164,-1
94,1.441444956380484,4.462737391868228,-1
95,3.4524906233213035,1.3226535700231734,1
96,1.1740725558540657,5.09214820925463,-1
97,0.9016094557011932,4.935690569362162,-1
98,1.8734223647579222,4.12522840901962,-1
99,2.164284151790334,0.8809358126764835,1
100,0.35946677031021357,4.889099605957975,-1
101,1.5857005180983448,4.960975391499195,-1
102,0.1136024616158332,4.620943169134195,-1
103,0.9473327210078177,4.760082945150037,-1
104,0.5087615682166158,4.998999706809062,-1
105,0.49063384936080406,4.448046129880083,-1
106,2.492706447716737,0.8953074874395165,1
107,0.7204287936741528,5.477242105762333,-1
108,0.06641900552497115,4.301027017968274,-1
109,2.9200213867055935,0.6983902809202783,1
110,1.9099742633697494,0.09487157659859413,1
111,0.38605939162583514,4.082904717175924,-1
112,1.4694455144774872,0.8195013054624871,1
113,1.4510404825018828,3.9732871131850778,-1
114,2.134220208441182,1.0416708568376138,1
115,0.9363020085257721,3.2762262317206314,-1
116,1.858168177210874,1.6027502317753186,1
117,1.6481837532226125,4.069267553297759,-1
118,1.3265696432898015,3.6152828948159907,-1
119,1.2232360384627607,0.9783758404248939,1
120,1.9535344229328762,0.044817288764996466,1
121,0.12335184323878579,4.121028008656192,-1
122,-0.16112272107024106,3.744674786783369,-1
123,0.4667980338705371,0.6765220363486503,1
124,2.508283943330505,1.4342524053053678,1
125,1.355878744706409,4.696105239036066,-1
126,-0.03747944449444196,3.757881968858079,-1
127,-0.14225205797116702,4.471482392196478,-1
128,2.3187791464841996,-0.11499953124846019,1
129,1.7786868193234744,1.01578152105759,1
130,0.5160922575324981,5.009423493320668,-1
131,2.9689915465445895,1.5352209971316424,1
132,1.061889878864728,0.4453315183563722,1
133,0.8243592860349068,4.293353631871992,-1
134,1.2804859986415575,4.31497827809526,-1
135,0.8741089083823907,3.602332979180326,-1
136,1.1252201149716579,1.2701488295661312,1
137,2.073594215719006,1.176140087025512,1
138,2.9519474634802982,0.8718408812097168,1
139,2.343991135685169,0.2673709897039077,1
140,2.002553737611286,1.2461093468785522,1
141,2.2067793923385524,1.0079788340835365,1
142,1.2342309603607813,0.8443483053342962,1
143,0.5445074454154193,3.815991534315944,-1
144,2.02926177079173,4.223994274062635,-1
145,2.4132514995642556,0.7254830510830892,1
146,2.4546446326757274,1.1621488916493063,1
147,1.3221983145085683,4.92638622106733,-1
148,1.079561903230156,4.443211901218171,-1
149,1.4362679875335467,4.517563017931764,-1
150,1.5112785903024757,0.9278503786976257,1
151,2.02202976600094,1.4065631813533406,1
152,0.9039861553423101,4.145025258714179,-1
153,0.7355454711303693,3.997523654013628,-1
154,-0.1340796311429333,5.127994008630145,-1
155,2.5382981113347776,0.6694570812245001,1
156,1.6678059183893872,1.4712796839200788,1
157,0.9754094891459028,4.698110141729758,-1
158,2.2798933868124998,0.41334666166750883,1
159,0.5661305132040622,4.074070373781568,-1
160,1.8155399053154224,0.5075791658651401,1
161,2.7017475325534024,0.7170535085240968,1
162,1.6378351241861087,1.2737933058158228,1
163,1.9174023733181922,0.1555610326270922,1
164,3.0604094596851183,1.211058424516971,1
165,1.7978204199755328,-0.37128951101763885,1
166,1.7285217792099372,1.4804400135895557,1
167,0.8254873304629706,5.492806318503982,-1
168,1.7778274724563297,3.7801371028563437,-1
169,1.708833868525025,4.366000090023148,-1
170,1.1146060569543548,1.2564117425432684,1
171,3.050577414192903,4.012995018130039,-1
172,1.6904364973669335,0.6254154598702785,1
173,0.5756379067308555,4.499964884691065,-1
174,1.1203042361245263,4.363882972302764,-1
175,3.0360939628250887,0.5736851975919588,1
176,2.8004844478588153,0.705322615904207,1
177,3.1325243446512605,1.0441637551648812,1
178,0.43948316280731603,3.9588489418190465,-1
179,1.0031943080337709,4.402308402995246,-1
180,1.1621718524076188,4.5241515510932055,-1
181,2.2820360645136644,1.6101973209867277,1
182,2.3767185753167333,1.151248720447921,1
183,1.30287565515143,4.670797259854378,-1
184,2.1981275592958123,0.7620624192218676,1
185,1.9728413376335898,1.411129427735557,1
186,1.6580056256283702,3.8814125175278984,-1
187,0.7080753001793966,5.545472562450879,-1
188,0.4431840088052549,3.474624200014746,-1
189,2.458262380309648,0.7994108129060619,1
190,1.23309851070403,4.15357636694193,-1
191,0.5077875963409318,4.017650203276872,-1
192,0.6691161146401188,4.424753261466547,-1
193,0.3561015858665887,4.119444664496264,-1
194,0.661198167744133,4.524126590097196,-1
195,1.352637444940418,1.6282920456273873,1
196,1.6458559953625405,3.751464429593526,-1
197,1.8686933300474602,1.7433104199606935,1
198,1.5765526903439415,3.951826195057217,-1
199,0.5746746593519027,4.787375723754961,-1
200,1.474928543343293,3.3051643104348543,-1
201,2.1891405351069704,1.1727809360888772,1
202,1.2862122853832816,0.6618514505693653,1
203,2.147326685907183,5.047751657344806,-1
204,2.3076640723476824,-0.047764167484419584,1
205,2.5398017070722503,1.4936719117591544,1
206,2.593928686912161,0.8530746953970396,1
207,1.8557703285444183,-0.8723172629096723,1
208,2.3804498888633248,0.5654754795259178,1
209,1.1452748130347898,3.388320820329062,-1
210,2.522758001284267,0.8675088062892944,1
211,2.4360031080631805,1.4832858114785858,1
212,1.8649659427672887,1.1773361462351364,1
213,1.9792055109576598,0.3823721845992085,1
214,1.3425754266168812,5.689012934221998,-1
215,0.5094826892858464,4.451915430913691,-1
216,-0.2510300907921952,4.9273790305109655,-1
217,0.47381922545859556,5.388402969170508,-1
218,1.7623879888662313,4.358649427363078,-1
219,0.45482352694654804,4.0288498352269,-1
220,1.1425391389269195,4.51490916991255,-1
221,2.133985938664389,1.7912552985965333,1
222,2.30052276929044,3.994014389458065,-1
223,1.0824574938514813,4.801023714900859,-1
224,2.3013722439731215,4.224094725090782,-1
225,1.8717120239910896,4.231553973836259,-1
226,1.1259936944310056,5.495415979532757,-1
227,2.3809430723349934,3.9356531213231083,-1
228,1.0317426059425163,3.9777207396060463,-1
229,0.3411269399832745,3.998383824293598,-1
230,1.93390508105839,1.2119560579586501,1
231,2.6542412786283194,0.7188448334063944,1
232,0.7757535692474564,3.761703600411748,-1
233,1.9723079614048487,1.197899403797686,1
234,0.23779173005546062,4.793614061683167,-1
235,2.0523081230296603,0.5610991386411309,1
236,1.5386616980663814,3.964278700119848,-1
237,-0.16737470904520602,3.579814354636908,-1
238,0.931760161336896,3.65257286210947,-1
239,1.462354092318745,1.3343952356059008,1
240,1.331306263637436,4.018052665659589,-1
241,0.4895593382690713,4.713777843812562,-1
242,1.3780074828519446,4.906438842805365,-1
243,2.060148285701572,1.5511904777532206,1
244,2.2300910357181034,1.1994095004264964,1
245,0.7627242047606925,4.965364089048278,-1
246,1.4072978152882327,0.4935779227273442,1
247,2.836295796643151,1.2104805653462027,1
248,1.8197642506149343,0.665111168179014,1
249,0.401981594655885,3.4947327359753695,-1
250,1.844235597227944,0.09898757919528678,1
251,1.748365031925252,3.4338742772202595,-1
252,1.5639074482147282,5.355398838937932,-1
253,1.495145714778443,3.6657040457665437,-1
254,1.4271796369643068,1.353557384176636,1
255,0.8979901636562039,5.285633798814505,-1
256,1.2751015213562091,4.28807198504184,-1
257,1.522421943752565,0.08015460392666784,1
258,0.20177238429111155,3.906005205170745,-1
259,0.33914566894617026,4.310708013098291,-1
260,2.780887077000953,1.9259690708386816,1
261,2.1275822348708786,0.8964580207394336,1
262,0.6158221380719375,5.129979618810632,-1
263,0.9482673203152936,3.932039274498789,-1
264,0.7507495845486667,3.857511656658965,-1
265,0.23070591547512131,4.287168252148229,-1
266,2.1248078967841835,3.304213681369759,-1
267,1.745295756769788,1.3629845511668606,1
268,2.5454918425308404,0.5216152893924058,1
269,2.1717079509359323,0.6317564150121084,1
270,1.103822306409017,5.2320062256428965,-1
271,0.9164190535267907,5.152599016846482,-1
272,1.8001844840284151,4.618717038358172,-1
273,1.1612688261221022,3.4769372472099436,-1
274,0.8061544939863199,3.9835123924602884,-1
275,2.1256026755005304,1.1978744225579665,1
276,2.353135458714707,0.6318817228079308,1
277,1.6793117790480072,3.7949018975294506,-1
278,0.8010415456071738,4.045524772524834,-1
279,1.2083501636201,3.565492562718034,-1
280,0.28110548472213737,2.780250524319256,-1
281,-0.02887936470701513,4.029447513420686,-1
282,2.0576627346672156,4.627951414204863,-1
283,0.9028946637269467,4.047161775613844,-1
284,1.721414440799509,0.5783816686537564,1
285,2.096979004576778,1.7010268800843704,1
286,2.36296542948649,1.7288934551388013,1
287,1.754525513567586,3.3133399224663345,-1
288,0.19197735033954444,4.574958921871388,-1
289,2.808828756064435,1.3012273603030697,1
290,1.2744059654495767,3.9047623565531753,-1
291,3.0031364170559134,0.19358260441478037,1
292,1.637597366488255,1.124485415533676,1
293,1.8960112377234772,0.9492925026350579,1
294,1.8981601608630467,4.577616807058852,-1
295,1.0352968226357804,4.532637079973893,-1
296,2.1121597508319243,2.402011329845476,1
297,2.3734170829304513,0.8733461772314095,1
298,1.4571418797106992,5.411247895663649,-1
299,1.115026502384923,3.4555712895263526,-1
300,0.6558385462336538,3.0051300104688874,-1
301,1.246268367688836,1.6793245530398742,1
302,1.0161796038322746,4.810352433713673,-1
303,1.540510190061004,0.543975256758859,1
304,1.096964302369259,1.1505554562137008,1
305,2.614239954752952,0.4212899369206827,1
306,2.172426195695545,0.7003895207968736,1
307,0.43936804101971816,4.237795101188475,-1
308,0.8841742184742697,3.6000724151050254,-1
309,2.0581613026487786,1.305959925221195,1
310,1.5522820378602176,1.1067532000885543,1
311,0.4756604577545538,4.2385322024842385,-1
312,2.309733318468976,1.7579758576525553,1
313,2.592218126253753,1.4439693501075666,1
314,2.4346140584981,2.4496712541116334,1
315,2.0160795434022054,0.5050961322283909,1
316,2.143755004699531,0.7139052782753115,1
317,2.035235409526037,4.812323042205387,-1
318,0.29877029879269434,4.1349881473719545,-1
319,2.907842465840843,1.1660333746210028,1
320,1.6056183354367901,2.9494866368554913,-1
321,1.408173989710415,1.4715609986610256,1
322,0.22760385734704425,4.197476645804217,-1
323,1.8545205937159737,0.7728187465196006,1
324,-0.10202869069087606,3.8224354244099037,-1
325,0.7908622971182218,3.2981850436504043,-1
326,1.341263238142107,4.391724058140134,-1
327,1.6292790013151321,-0.41206687736777825,1
328,1.3468665865873675,5.801637565104302,-1
329,0.6992741100816345,5.974364791862823,-1
330,1.37790556138202,4.746951544844082,-1
331,1.8468600428977346,1.3866600175722734,1
332,3.584954314755234,0.44221953083571464,1
333,1.0076374492270759,4.087940581562695,-1
334,2.6426656194673583,0.8927437787602664,1
335,2.3905020519610973,0.47732395491361174,1
336,0.6147927737642014,3.3992210766065445,-1
337,0.30031642302329653,3.7315046752848517,-1
338,0.23941317897717174,5.2109065105661685,-1
339,1.674370510344948,1.2368476377017592,1
340,1.7896108965931918,1.2785382799129275,1
341,0.9400525819110919,3.8771629693737233,-1
342,2.2958834721246726,0.16535636834491851,1
343,2.848781002467046,0.4328763868572534,1
344,2.306570032945442,0.5228874237178792,1
345,0.5377459269756635,3.3187653901625196,-1
346,2.0113855493120787,1.0728593725951574,1
347,0.5534209714770195,4.745006264642256,-1
348,0.3983972420697275,4.264677185873214,-1
349,1.835136026804442,4.6857393883901715,-1
350,0.634160760068735,3.9576130666006097,-1
351,1.7394720153838443,0.4141460927897219,1
352,0.4387806222999988,4.6327842057471775,-1
353,1.1198277962483267,5.278354484361463,-1
354,1.4824665463229438,5.379444999828856,-1
355,1.8064788213885845,3.560499677679673,-1
356,2.3254920242357042,1.2249507785178606,1
357,1.629188403869167,4.714506266564803,-1
358,1.661904897296471,4.310235832427397,-1
359,2.6301604211085667,0.5521933268579209,1
360,1.3651690671749477,0.7811965772070016,1
361,2.157868626354724,1.0361586191688286,1
362,2.012954197213492,-0.3201214645356887,1
363,2.0713391932649166,0.087360806796285,1
364,1.8056473878132473,1.9167185225623804,1
365,0.9781552937505475,3.5942730158053995,-1
366,1.3633773845535195,1.6862662731775977,1
367,1.0083692539411913,4.70655668425049,-1
368,1.2571691683185624,5.06562271560802,-1
369,1.5181342524984849,4.3032156532012555,-1
370,1.5380947544232186,0.41285832388049315,1
371,1.452911199573093,1.2171212583602622,1
372,2.4870857251271814,0.14181536206439815,1
373,2.050441342462116,2.190402973074668,1
374,0.34156588355843287,4.022253961665884,-1
375,2.753991283967044,0.17479009958487512,1
376,2.2830299714821884,0.6707646187311676,1
377,2.1185855161287304,0.30009867620167696,1
378,0.8097495992021855,3.9641554294038355,-1
379,2.364479880277345,1.0739072224916788,1
380,3.1380271126811197,0.3304358270733566,1
381,0.8939886327969501,3.0627747454638063,-1
382,0.9510169911268853,3.642757069286715,-1
383,2.85902607787684,0.8006190413129883,1
384,2.5444834161751,1.1578686387994006,1
385,0.003423516476998123,3.634105760630663,-1
386,1.8854545633954807,1.2477426539642074,1
387,2.775449696599215,0.3249104168195043,1
388,1.4268852610603573,3.7643195643924665,-1
389,2.1274685225589653,-0.19302863625362288,1
390,-0.10220340407364348,3.6657275645556258,-1
391,2.975484554367114,1.2949007465861464,1
392,1.61781123774408,0.44395127474975404,1
393,2.1756992365711136,1.1692636188675092,1
394,2.114278493929436,1.1063490341255053,1
395,1.8337599442341037,-0.4462535754067034,1
396,1.9931159425874254,-0.03858173937581044,1
397,0.40777692160236734,4.45045340102537,-1
398,1.3622307148351434,3.8442680395391937,-1
399,2.381639354347539,1.449408635159344,1
400,0.6483945996990927,3.855070324163273,-1
401,1.7096208837997848,4.623552920567206,-1
402,0.9902251339873196,3.3057423647698756,-1
403,0.9244711978769768,4.504138589745193,-1
404,0.686226530605943,4.9886515144348555,-1
405,2.261370897386684,0.926161135531751,1
406,1.1140861512003584,4.384959157932297,-1
407,3.040811902714399,1.8917371736153479,1
408,1.0562897061054375,3.876791163482817,-1
409,0.554124237026272,4.513255316658146,-1
410,2.017178434747569,-0.3465453828158682,1
411,1.9286503132344186,-0.3291243275252771,1
412,1.0559187518187956,4.660021681954353,-1
413,1.7947403990724253,0.6106570785893461,1
414,0.9364223093585518,3.924146537210706,-1
415,2.0860248265542767,4.175287333728339,-1
416,1.9757512865255553,-0.34762736218319823,1
417,1.6116402372028025,1.1971973961878453,1
418,0.1448707476922253,3.6937481771227882,-1
419,1.2116946751419704,3.911095424337414,-1
420,0.9988694090280377,3.3967051122297383,-1
421,1.9990838717593067,1.3528274320127485,1
422,0.8663432820117067,0.8340315390031713,1
423,1.0328177806611751,0.5040949189217647,1
424,0.8194637790847226,5.4262418304794355,-1
425,1.5747307810501359,0.23496071675578567,1
426,0.8536503796626873,0.06490162185757242,1
427,0.30521548662588605,5.270908680486323,-1
428,0.44877370124545013,4.165126362892592,-1
429,0.7044136387617482,4.000982072622737,-1
430,0.5494986251802321,4.980561302408418,-1
431,0.8270537449118389,0.5265281405149639,1
432,1.853306933165935,2.3197431887160285,1
433,2.698241058337596,0.8424900266696742,1
434,1.0400464836555627,0.6841906090266645,1
435,2.298909302045229,0.8246347879917196,1
436,1.0557167143538375,4.669307914735768,-1
437,2.7164212665641063,0.535293522171741,1
438,0.6066497727966083,3.5449435461280085,-1
439,2.5708452852052797,0.7268655381531424,1
440,0.9548092354303623,5.73223453818024,-1
441,2.0230115825258514,0.400072700893056,1
442,0.6710727503159128,5.099674276618186,-1
443,1.6677550073999,0.9584543805490061,1
444,1.3467664074871997,4.881120756175425,-1
445,1.0802559352878787,4.487107734217625,-1
446,0.46134647620292235,3.5233086626917993,-1
447,2.0079760616961506,0.30524966607081694,1
448,-0.10205840622983153,4.111244248838495,-1
449,1.3190025417356157,3.944955667760901,-1
450,1.4402218649880547,3.5934589433323993,-1
451,2.1763446122258587,0.3965729395312996,1
452,1.1945599469295687,1.17497227763509,1
453,0.31168193800587696,4.444773643181821,-1
454,2.6371746713407305,0.47491517946495665,1
455,1.665872778362706,4.041710001993171,-1
456,2.1126159162137537,0.10737175592595227,1
457,0.7393065897576143,5.052264125018599,-1
458,0.6696092691441923,4.714046949268726,-1
459,1.1170288665522028,0.682548392305837,1
460,2.2240918402403347,1.5496270232034952,1
461,0.3904605944427766,-0.5159205458058362,1
462,2.0457278579994553,1.619577683359466,1
463,2.935096342279136,0.8042461904783911,1
464,0.8187327379966935,3.090042234621061,-1
465,1.6215823041060473,1.4296734125852033,1
466,0.8991175483566787,4.577039322010476,-1
467,1.0817883111165993,4.235820558618262,-1
468,1.1654261186565138,1.5655987573177468,1
469,2.2348693520082423,-0.43579315598120894,1
470,1.597438540905912,4.073208358239902,-1
471,1.4622573461643429,4.215715451025145,-1
472,1.3126653820390564,1.503381528317466,1
473,2.118388317609551,3.533148678847959,-1
474,2.5636147233568964,1.4061974668723898,1
475,0.6092003906659839,3.2660576187423302,-1
476,1.9772194646838344,0.6625091172368933,1
477,1.68755989787273,1.222826128944863,1
478,0.876129545485259,3.991928806698465,-1
479,2.991228039413766,1.2495831368286778,1
480,0.24031278948156432,4.474540482674508,-1
481,1.9225230060285528,3.8161060669450557,-1
482,1.1601211070650712,4.040285047798747,-1
483,2.8593741350295843,1.7703193039602545,1
484,0.18117796786655405,5.461868912871953,-1
485,3.1558125534593504,1.7329099499362597,1
486,0.5614089336843865,4.778964216263436,-1
487,0.9682479942401406,4.84627269804552,-1
488,1.233919439824245,4.51558658779366,-1
489,2.770992583983183,1.7409502027581079,1
490,0.8779358256494569,5.0544146438013176,-1
491,0.8124158763699502,4.0548896707039495,-1
492,1.352412591338683,1.1952274528132918,1
493,0.7569735305818441,5.418309754058037,-1
494,1.3509384700967544,4.336524158271386,-1
495,2.0125543530643526,0.5526793505483014,1
496,0.62054921205055,3.538127801921027,-1
497,2.501126634666204,0.5274508455188396,1
498,1.0876986287380876,3.8186642376570634,-1
499,1.4714001119447566,3.4947283668164277,-1
500,2.1462861489668237,1.031679199059498,1
501,1.9129701661856642,0.7817976673362458,1
502,-0.40790458072098157,4.742742830461673,-1
503,1.2540634435167595,4.802095113002848,-1
504,0.448532443301078,4.3535380348250055,-1
505,1.1110773917106451,4.617638522830706,-1
506,2.2645995367509775,3.9832323643901986,-1
507,2.475839781965156,1.859072208398225,1
508,2.1218555797744876,1.2056987337682001,1
509,0.8501455542460379,4.03726548905262,-1
510,2.954914763482881,1.0071168282857503,1
511,0.7397264296929756,4.508876334744632,-1
512,0.9430585497330614,4.145424918292777,-1
513,2.0340911108119597,0.5302889560408542,1
514,1.0376260696494393,4.142438992344627,-1
515,1.2712278205933791,1.3810662708761314,1
516,0.8122630404941563,4.56233168313065,-1
517,2.406098459190252,1.954685576055304,1
518,1.224724890822652,3.9994466503114365,-1
519,2.2364170376574837,1.411379655168024,1
520,0.4212145623253206,4.300144478454822,-1
521,3.1549541473053466,0.24811696951840645,1
522,0.9366009429745729,4.050288097353129,-1
523,1.9601845640652396,0.9730682683188596,1
524,0.3863991682990705,3.7647941445891804,-1
525,2.104934673676005,-0.03164285951930157,1
526,1.5381148685919386,1.0641910477300718,1
527,2.508469338140079,1.1180334320663567,1
528,2.307313499878395,-0.02719454199744331,1
529,0.9845191709478153,3.1969666292715626,-1
530,1.7963438448045626,1.2340985821951598,1
531,1.7283685657161636,0.7175230545135,1
532,1.1007909387728478,4.333328498470612,-1
533,1.0984878620746503,4.308066042705405,-1
534,1.2749749340869716,1.466725259468682,1
535,1.1978565910277847,0.6025143166946201,1
536,1.5912948853242281,3.0885979536418384,-1
537,1.6518480674663742,0.15768779538490074,1
538,1.9643474258984697,1.612372337119933,1
539,1.4400363629061834,5.2123357013928455,-1
540,3.7754076325915316,0.5955109773224803,1
541,0.9110108234172767,4.57647232192195,-1
542,1.5382879456235572,1.017635081581382,1
543,1.8388505700043816,-0.018871288281460563,1
544,1.8987587239418031,1.6491464238966846,1
545,1.8936739670519027,1.7478800316132705,1
546,1.9988584715345779,3.9067254391281634,-1
547,2.4033330227099823,0.9767901737629797,1
548,1.07051175626118,3.7155117801110964,-1
549,1.2320253170133557,4.709932148466537,-1
550,1.1197574269387673,5.1425250841004315,-1
551,2.1554692417646604,4.147803080550474,-1
552,1.7970269421444134,4.494870725208264,-1
553,1.0322082517828144,4.243267535061934,-1
554,1.5394211602963561,3.6922366377453124,-1
555,2.771876513539071,0.5156027688963589,1
556,1.57031101503312,-0.18854299900550742,1
557,1.9086625357384108,-0.1261785972905758,1
558,1.8086778599817688,4.680250072903129,-1
559,1.070273972342451,3.7853883224421607,-1
560,1.7891879061737055,0.4964876167124346,1
561,2.1003829212670504,1.154577495026898,1
562,1.2448526802725342,0.6264560690644507,1
563,0.9046694849158474,4.770357920695791,-1
564,0.4240254992749337,4.207615595191213,-1
565,2.400959468742362,1.1234517057929916,1
566,1.3575005290938624,4.55169190418744,-1
567,2.186243600342064,1.4848764325163164,1
568,0.7759955023343565,4.2917098651218675,-1
569,2.234930164976488,0.490672238593847,1
570,2.7746174531216985,0.6548669373240058,1
571,1.0479258158562865,4.745633408377174,-1
572,1.486581876133087,0.7887537907076365,1
573,1.4793305380897412,4.300384385719711,-1
574,2.2464463145890665,0.9425399472865192,1
575,2.957904853543125,0.38805320523533104,1
576,3.555887558452852,-0.3859894270770523,1
577,2.328247335611295,1.479744870542138,1
578,1.891308671789298,3.857578429278418,-1
579,1.1695870211101569,5.216374961722703,-1
580,1.1921481428236147,1.179903038144764,1
581,1.532170441269542,0.28711542069612817,1
582,0.5619962139515078,4.137772210230591,-1
583,0.5774838751605722,5.665822602921271,-1
584,0.928757575062993,3.987289687675128,-1
585,1.5860440009774304,1.0887119196250816,1
586,2.2173624463056645,0.8163175114692608,1
587,1.8612280642191648,0.49877842555805196,1
588,1.7529056387167323,1.5679967960284311,1
589,0.6155500007576586,4.25705202182266,-1
590,2.483649397463744,-0.0927802002130601,1
591,2.3173819983128645,0.8006637057872179,1
592,2.3885346717129066,5.10728321188975,-1
593,1.8767041194759237,1.2745562989103365,1
594,0.45452286290221555,4.120476962389173,-1
595,2.1331414970387916,1.1868896637419843,1
596,1.5495292497276472,0.8697050602070371,1
597,2.026684204941576,0.032099511711226825,1
598,2.229363668207999,0.9881200398805574,1
599,2.2681419540888443,4.584770272062145,-1
600,2.8832765415908748,1.5896665656091198,1
601,1.290531094506938,4.389571926453947,-1
602,2.3109659116003662,0.14885150468362396,1
603,0.1304011509039531,5.36495315866399,-1
604,2.255686612209708,2.4336856977150347,1
605,2.110933791384846,2.3694977813607023,1
606,1.1410584007139617,3.9416150658369355,-1
607,0.6379344732040291,1.8771168860849874,1
608,0.6890765701386024,4.163711746142701,-1
609,2.3023626367313073,1.1496410027160637,1
610,0.596793555648462,5.196221470551172,-1
611,0.9093186772289786,5.021470215576671,-1
612,1.3603489942050504,3.333613700861889,-1
613,1.5549432653070476,0.8850408253385037,1
614,-0.05132724954288004,4.528775371351213,-1
615,1.3195499110738622,4.278549405692652,-1
616,0.7248208828618018,4.542051069318258,-1
617,-0.13919484747484634,4.30765412360713,-1
618,1.3591411817105366,0.8573810200227276,1
619,0.6541133827321477,3.710430388589909,-1
620,3.5526845613288947,1.9501609203358268,1
621,3.583239093901417,0.09293224763405228,1
622,-0.00444044072597638,4.481004710055367,-1
623,1.695730297663488,4.516034078103231,-1
624,2.166213289079749,0.44403449956398033,1
625,0.9332069353141933,3.7942500554181473,-1
626,1.534961604283827,-0.17660063721541497,1
627,2.2104063906694487,4.4120391559529315,-1
628,1.1454722600983664,4.143514668974864,-1
629,1.1420440771628746,4.790275935480049,-1
630,1.136750543578995,3.518507479578671,-1
631,0.7603746407648415,4.196585202322264,-1
632,1.1754220209539847,3.870247986247291,-1
633,1.444606462956406,1.6324264739286236,1
634,1.6554381076502698,0.6875260489982794,1
635,2.8438934678611103,1.0594822951517975,1
636,0.02580494994968996,0.5799732213277677,1
637,0.5752855342968664,3.762931346699071,-1
638,2.735584041520565,0.4655153261785088,1
