Id,f1,f2,y1
86,0.9609177943973469,0.2741465772742965,-1
87,0.6138716719565289,-0.4069274333274913,1
88,-0.935739851864657,0.3499458454760148,-1
89,-0.9465636363762455,0.1391271230957686,-1
90,1.4058423628232453,-0.4669091678784295,1
91,0.9758317338066711,0.27701629671794414,-1
92,1.9389709912398423,0.046241314517653044,1
93,0.7751811670536181,0.5319475073438392,-1
94,0.9037177208204268,0.5250555380501389,-1
95,0.121691856676865,0.009675097474021621,1
96,-0.7771030939911603,0.7262029655914422,-1
97,-0.7254404880935366,0.6882762377036976,-1
98,-0.4310424499497338,0.9414579672836207,-1
99,1.055224141888512,0.09566086653627714,-1
100,0.10047539641598609,0.9690625672638797,-1
101,0.06951533002171661,0.5251575979548244,1
102,0.05146037017499156,0.957453724376802,-1
103,1.9106438170624458,0.31244069633841504,1
104,0.8443988105218742,0.5274552701927878,-1
105,-0.6816130758891872,0.8000336617221279,-1
106,1.5148517283695553,-0.24970628532336192,1
107,-0.3426463997583592,0.9282744173553154,-1
108,2.062734268658923,0.25703352757428954,1
109,-0.6778373319845443,0.7909713776493323,-1
110,1.4732810142191652,-0.36884835307816266,1
111,1.98950832688665,0.13153148046299762,1
112,1.4206267353182134,-0.42884377648643807,1
113,1.74906258687985,-0.09387698913951346,1
114,-0.9105074925337627,0.06059786487428856,-1
115,-0.020854431745626144,0.37832021355914647,1
116,-1.0177775267062261,0.13495444698118111,-1
117,-0.33285250829124025,0.8893717588790447,-1
118,1.3889052455899702,-0.45372837431363916,1
119,1.001857980901008,-0.48352521939631593,1
120,0.8590679096512691,0.6271090506636464,-1
121,0.20299089245685464,0.034902323323074094,1
122,1.942068957383452,0.28837527605276964,1
123,1.0147719449842547,0.33385987767819786,-1
124,1.2390335618623014,-0.49454961942008047,1
125,1.978932454441498,0.2354410212912767,1
126,1.1181507149650074,-0.48901759719122795,1
127,0.06905797335965852,0.9295647294065066,-1
128,0.6450640062756827,0.7118668191194049,-1
129,0.8210197297383536,0.5774542654804745,-1
130,0.476217994010521,-0.3272524153810178,1
131,0.5928360202216916,0.7489662192741542,-1
132,-0.19437722843929678,1.0681775885799862,-1
133,-0.7522912429881626,0.6387032199846953,-1
134,-0.9167412245969385,0.3284225603594757,-1
135,0.015333935987573558,0.25380721227690606,1
136,0.008384800806446253,0.3831153906806161,1
137,0.8253370684935777,-0.41212827304462807,1
138,1.6938009578904514,-0.32349148037757336,1
139,0.39348405317659124,-0.19971085692886822,1
140,0.293628910550653,1.0256294283542,-1
141,1.0326436757490758,0.04692663847039741,-1
142,1.7169276462063885,-0.07521572245315461,1
143,1.8567670384383284,-0.05545339382530894,1
144,-0.42903040936711145,0.8430545728548303,-1
145,0.4400431966314089,-0.33635497322345864,1
146,1.541028840599413,-0.35639643487912587,1
147,-0.20709691670008357,0.9669387129451448,-1
148,1.022777504402489,0.14067036354402146,-1
149,0.2313247246728895,0.9660934303396219,-1
150,0.8867421067624542,0.4688086580019679,-1
151,0.3888848121789731,-0.2268559313435015,1
152,1.8269642677168199,-0.11612944883699988,1
153,0.7346350305194853,0.7771674514794088,-1
154,1.1049822153038442,-0.5394499012744804,1
155,-0.8413275359534319,0.622285059590647,-1
156,0.1260160116687744,0.05196603681126344,1
157,-0.037453374965708885,0.33193754468707065,1
158,0.2433047619538406,0.9728783563530432,-1
159,0.998344437217688,0.16477100086004248,-1
160,0.6532486039058245,-0.46231980672445455,1
161,0.9505414124053388,0.20740402733488308,-1
162,1.8108037651803848,-0.1272380014373454,1
163,-0.020303337148431962,0.4005605357646041,1
164,0.19114101016393625,1.0085073840040961,-1
165,1.6372812699724075,-0.2843284849049333,1
166,-0.02742589029669981,0.9641866137125342,-1
167,0.704681174063094,-0.44417029368296357,1
168,0.06820691935817572,0.03808617402184792,1
169,-0.0026719543738011366,1.0600261039885903,-1
170,0.030174125984348356,0.5906591666383719,1
171,0.5342691697413534,0.8913859783881819,-1
172,0.8465228224544263,0.5942194852149251,-1
173,0.8270996659726001,0.6880445437495586,-1
174,-0.6916116220347017,0.6053394051431359,-1
175,-0.2589472269001573,1.0100339317566192,-1
176,0.5387650680718594,0.8980393098576173,-1
177,-0.9273378736320961,0.44916312691406557,-1
178,0.39018356415032357,-0.27094787638240536,1
179,-1.058179708619443,-0.022265784222515253,-1
180,0.20503197150814234,-0.13468956497707588,1
181,-0.933258147489641,0.15218140670967772,-1
182,1.7739755590508821,-0.22813782250358555,1
183,1.006849650873887,-0.5958903329758978,1
184,-0.765349695694409,0.7515621601495831,-1
185,0.5836213975803454,-0.42165827189372845,1
186,0.3842774360387839,0.8851480553450309,-1
187,-0.8702818803854506,0.42438172485901005,-1
188,1.7689811822676131,-0.2272419338833746,1
189,-0.8315380158034108,0.646564486496694,-1
190,1.1573370390646516,-0.5645940629653904,1
191,0.18961568114440275,0.15510707059439585,1
192,1.8550014789939548,0.1260754487501846,1
193,1.8731592516903355,0.08389112554333988,1
194,1.9702664040672595,0.3941754656045841,1
195,0.975216968958075,-0.44668845779907046,1
196,0.34026895247386024,-0.17955600609131017,1
197,0.34021806040046804,0.8985122188723653,-1
198,0.7040154617693821,0.6617892640403253,-1
199,0.41516106513935197,0.9126843905840643,-1
200,0.3594465497856452,0.9294234063372012,-1
